dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,28,2393,2355.7998046875,0.0382599756121635,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,29,2393,2356.98876953125,0.0380096770823001,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,30,2393,2356.157470703125,0.0381333455443382,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,31,2393,2356.447265625,0.0382500067353248,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,32,2393,2356.6826171875,0.0380867198109626,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,33,2393,2356.764892578125,0.038123182952404,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,34,2393,2356.736572265625,0.0382682643830776,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,35,2393,2356.63427734375,0.0379922352731227,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,36,2393,2356.8798828125,0.0382941178977489,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,37,2393,2356.4033203125,0.0381650328636169,0.9593128390596743
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,38,2393,2356.818359375,0.0381596609950065,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,39,2393,2356.204833984375,0.0382706224918365,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,40,2393,2356.230224609375,0.0381017848849296,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,41,2393,2356.429931640625,0.0380065329372882,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,42,2393,2358.387451171875,0.0382880195975303,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,43,2393,2357.462646484375,0.0380986630916595,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,44,2393,2356.954833984375,0.0381067618727684,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,45,2393,2356.734619140625,0.0381503477692604,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,46,2393,2356.499267578125,0.038041278719902,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,47,2393,2356.63037109375,0.0380836464464664,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,48,2393,2355.661376953125,0.038067527115345,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,49,2393,2356.70068359375,0.0381757766008377,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,50,2393,2357.65380859375,0.0381197594106197,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,51,2393,2357.072509765625,0.0380937121808528,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,52,2393,2356.357666015625,0.0381995402276515,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,53,2393,2357.057861328125,0.0380475036799907,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,54,2393,2357.156982421875,0.0383374951779842,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,55,2393,2357.04248046875,0.0382325239479541,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,56,2393,2357.26904296875,0.0379380546510219,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,57,2393,2356.851806640625,0.0382257960736751,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,58,2393,2357.322509765625,0.0383256673812866,0.9430379746835442
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,59,2393,2356.1708984375,0.038192618638277,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,60,2393,2357.25830078125,0.0382052063941955,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,61,2393,2356.795166015625,0.037978745996952,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,62,2393,2356.624755859375,0.0381256714463233,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,63,2393,2357.259521484375,0.0383203811943531,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,64,2393,2356.660888671875,0.0382898636162281,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,65,2393,2355.77978515625,0.0379959121346473,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,66,2393,2356.508544921875,0.0381960570812225,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,67,2393,2356.267578125,0.0382049940526485,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,68,2393,2356.661376953125,0.0380245149135589,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,69,2393,2356.443603515625,0.0380604416131973,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,70,2393,2356.693115234375,0.0380895286798477,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,71,2393,2357.658203125,0.0381874740123748,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,72,2393,2356.92822265625,0.0380594320595264,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,73,2393,2356.273681640625,0.0382705964148044,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,74,2393,2356.425048828125,0.0382892414927482,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,75,2393,2356.7763671875,0.0381798855960369,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,76,2393,2357.393310546875,0.0381038375198841,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,77,2393,2357.37890625,0.0383260399103164,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,78,2393,2356.264892578125,0.0383015051484108,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,79,2393,2356.437744140625,0.0382847785949707,0.9588607594936708
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,80,2393,2357.065673828125,0.0381228849291801,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,81,2393,2356.1171875,0.0382021069526672,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,82,2393,2357.15283203125,0.0381958857178688,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,83,2393,2357.290771484375,0.0381553620100021,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,84,2393,2356.1474609375,0.0378815047442913,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,85,2393,2357.80419921875,0.03815209120512,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,86,2393,2357.857177734375,0.0382524654269218,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,87,2393,2356.466552734375,0.0381379686295986,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,88,2393,2357.4345703125,0.0381786711513996,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,89,2393,2357.068359375,0.0381894595921039,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,90,2393,2356.528076171875,0.0380169339478015,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,91,2393,2356.79443359375,0.0382618904113769,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,92,2393,2356.4140625,0.0381981320679187,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,93,2393,2357.609130859375,0.0380707755684852,0.9452983725135624
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,94,2393,2356.547607421875,0.038258608430624,0.959764918625678
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,95,2393,2357.07470703125,0.0380911529064178,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,96,2393,2356.07958984375,0.0381418466567993,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,97,2393,2357.039306640625,0.0380174182355403,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,98,2393,2355.473388671875,0.0381261073052883,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.05,99,2393,2356.973388671875,0.0381951779127121,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,0,2393,2358.42236328125,0.0345492400228977,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,1,2393,2357.606689453125,0.0345670990645885,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,2,2393,2357.382080078125,0.0345412604510784,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,3,2393,2356.9892578125,0.0345477014780044,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,4,2393,2357.892578125,0.0345625653862953,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,5,2393,2357.95947265625,0.0345628336071968,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,6,2393,2357.18310546875,0.0345541350543499,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,7,2393,2358.798095703125,0.0345732569694519,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,8,2393,2358.242431640625,0.0345717892050743,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,9,2393,2357.48193359375,0.0345348343253135,0.9412296564195298
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,10,2393,2357.143798828125,0.0345401391386985,0.9556962025316456
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,11,2393,2357.563720703125,0.0345331467688083,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,12,2393,2357.315673828125,0.0345337018370628,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,13,2393,2357.718505859375,0.034550491720438,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,14,2393,2357.10400390625,0.0345174930989742,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,15,2393,2357.611328125,0.0345508717000484,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,16,2393,2357.72802734375,0.0345434248447418,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,17,2393,2358.12939453125,0.0345850698649883,0.9615732368896924
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,18,2393,2356.50048828125,0.0345241799950599,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,19,2393,2357.23291015625,0.0345832705497741,0.9371609403254972
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,20,2393,2358.107666015625,0.034565195441246,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,21,2393,2357.849853515625,0.0345351919531822,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,22,2393,2357.72802734375,0.0345391519367694,0.9484629294755876
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,23,2393,2359.056640625,0.0345650538802146,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,24,2393,2357.974853515625,0.0345323123037815,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,25,2393,2357.79931640625,0.0345471762120723,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,26,2393,2357.12939453125,0.034519787877798,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,27,2393,2356.526611328125,0.0345193147659301,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,28,2393,2356.556640625,0.0345454774796962,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,29,2393,2357.612060546875,0.0344868302345275,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,30,2393,2356.9384765625,0.0345465429127216,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,31,2393,2357.194091796875,0.0345575027167797,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,32,2393,2357.42041015625,0.0345270037651062,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,33,2393,2357.449462890625,0.0345407575368881,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,34,2393,2357.52978515625,0.0345535092055797,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,35,2393,2357.474365234375,0.0345358550548553,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,36,2393,2357.564697265625,0.0345705598592758,0.9588607594936708
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,37,2393,2357.246826171875,0.0345626361668109,0.959764918625678
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,38,2393,2357.553955078125,0.0345690250396728,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,39,2393,2356.92822265625,0.0345259010791778,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,40,2393,2357.072509765625,0.0345323123037815,0.9606690777576852
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,41,2393,2357.248779296875,0.034524206072092,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,42,2393,2359.08056640625,0.0345866419374942,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,43,2393,2358.273681640625,0.0345403477549552,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,44,2393,2357.553955078125,0.0345204100012779,0.9466546112115732
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,45,2393,2357.43359375,0.034530721604824,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,46,2393,2357.175537109375,0.0345353782176971,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,47,2393,2357.51904296875,0.0345454216003418,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,48,2393,2356.365234375,0.0345277562737464,0.9534358047016276
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,49,2393,2357.594482421875,0.0345626808702945,0.95750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,50,2393,2358.5361328125,0.0345337986946105,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,51,2393,2358.005126953125,0.0345595441758632,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,52,2393,2357.168701171875,0.0345565043389797,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,53,2393,2358.01318359375,0.034567080438137,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,54,2393,2357.900146484375,0.0345795974135398,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,55,2393,2357.663818359375,0.0345234870910644,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,56,2393,2357.937255859375,0.0345347113907337,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,57,2393,2357.6650390625,0.0345552265644073,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,58,2393,2358.07861328125,0.0345646329224109,0.9448462929475588
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,59,2393,2356.911865234375,0.0345388427376747,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,60,2393,2358.103515625,0.0345610529184341,0.9439421338155516
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,61,2393,2357.706298828125,0.0345458984375,0.955244122965642
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,62,2393,2357.33642578125,0.0345085933804512,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,63,2393,2357.88427734375,0.0345550999045372,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,64,2393,2357.52490234375,0.0345794558525085,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,65,2393,2356.557861328125,0.0345064029097557,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,66,2393,2357.309326171875,0.0345446765422821,0.9584086799276672
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,67,2393,2357.0419921875,0.0345543064177036,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,68,2393,2357.5693359375,0.0344990417361259,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,69,2393,2357.386474609375,0.0345281362533569,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,70,2393,2357.41552734375,0.0345285236835479,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,71,2393,2358.363037109375,0.0345415957272052,0.9561482820976492
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,72,2393,2357.716064453125,0.034535028040409,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,73,2393,2357.166015625,0.0345570035278797,0.9475587703435804
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,74,2393,2357.2705078125,0.034538410604,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,75,2393,2357.430908203125,0.0345498211681842,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,76,2393,2358.179931640625,0.0345554240047931,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,77,2393,2358.100830078125,0.0345776639878749,0.9511754068716094
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,78,2393,2356.783447265625,0.0345545783638954,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,79,2393,2357.365234375,0.0345822647213935,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,80,2393,2358.015869140625,0.0345110297203063,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,81,2393,2356.833251953125,0.0345403738319873,0.9606690777576852
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,82,2393,2357.9169921875,0.0345374085009098,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,83,2393,2358.066162109375,0.034569576382637,0.9588607594936708
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,84,2393,2356.999267578125,0.0344827882945537,0.9498191681735986
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,85,2393,2358.487060546875,0.0345712341368198,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,86,2393,2358.491943359375,0.0345774292945861,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,87,2393,2357.14208984375,0.0345241203904151,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,88,2393,2358.430419921875,0.0345618762075901,0.9493670886075948
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,89,2393,2357.96875,0.0345402583479881,0.9425858951175408
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,90,2393,2357.24951171875,0.0345507971942424,0.9416817359855334
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,91,2393,2357.523681640625,0.0345348939299583,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,92,2393,2357.071533203125,0.034544501453638,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,93,2393,2358.389404296875,0.0345733352005481,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,94,2393,2357.24951171875,0.0345527008175849,0.9547920433996384
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,95,2393,2357.84130859375,0.0345186106860637,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,96,2393,2356.815185546875,0.0345189720392227,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,97,2393,2357.797607421875,0.0345245972275733,0.9593128390596743
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,98,2393,2356.32275390625,0.0345192588865757,0.953887884267631
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.25,99,2393,2357.803955078125,0.0345399193465709,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,0,2393,2359.27392578125,0.033959899097681,0.9520795660036168
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,1,2393,2358.609375,0.0339584238827228,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,2,2393,2358.345458984375,0.0339445024728775,0.9443942133815552
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,3,2393,2357.85986328125,0.0339501611888408,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,4,2393,2358.901611328125,0.0339591428637504,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,5,2393,2358.9638671875,0.0339634306728839,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,6,2393,2358.18408203125,0.0339630283415317,0.9570524412296564
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,7,2393,2359.809814453125,0.033969722688198,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,8,2393,2359.252685546875,0.0339752398431301,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,9,2393,2358.418212890625,0.0339439250528812,0.9403254972875226
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,10,2393,2358.332763671875,0.0339491181075573,0.9543399638336348
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,11,2393,2358.484619140625,0.0339462310075759,0.950271247739602
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,12,2393,2358.509033203125,0.0339547283947467,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,13,2393,2358.8779296875,0.0339645445346832,0.948010849909584
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,14,2393,2358.15869140625,0.0339326001703739,0.9529837251356238
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,15,2393,2358.710693359375,0.0339592136442661,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,16,2393,2358.712158203125,0.0339521579444408,0.9462025316455696
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,17,2393,2359.19677734375,0.0339637733995914,0.964737793851718
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,18,2393,2357.57373046875,0.033935721963644,0.951627486437613
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,19,2393,2358.564208984375,0.0339750461280345,0.938517179023508
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,20,2393,2358.81298828125,0.0339652150869369,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,21,2393,2358.88623046875,0.0339607112109661,0.9507233273056056
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,22,2393,2358.66650390625,0.0339590348303318,0.9471066907775768
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,23,2393,2360.22119140625,0.0339632704854011,0.9566003616636528
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,24,2393,2359.025390625,0.0339373536407947,0.959764918625678
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,25,2393,2358.650634765625,0.0339578278362751,0.943490054249548
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,26,2393,2358.22607421875,0.033940065652132,0.9489150090415912
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,27,2393,2357.53857421875,0.033935148268938,0.945750452079566
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,28,2393,2357.658203125,0.0339475609362125,0.9525316455696202
bbh+gpqa+ifeval+math+musr,0.0,0.001,0.25,0.5,29,2393,2358.590087890625,0.0339221432805061,0.9443942133815552
