dataset,n_full_obs,mcar_obs_prob,K,lmbda,split,train_loss,val_loss,train_acc,val_acc
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.0001,1,3.939803718822077e-05,2.771203994750977,1.0,0.5130997939358257
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1e-05,1,3.890662264893763e-05,2.778566837310791,1.0,0.5128054165440095
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,10.0,1,0.463088721036911,0.6916180849075317,1.0,0.5475419487783338
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1.0,1,0.0072568980976939,0.7623746991157532,1.0,0.530468060052988
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.1,1,0.0004575852944981,0.9716979265213012,1.0,0.4948483956432146
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.01,1,7.204775465652347e-05,2.4846699237823486,1.0,0.4939652634677657
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.001,1,2.4091790692182254e-05,3.331010103225708,1.0,0.4969090373859288
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.0001,1,2.060762381006498e-05,3.437065362930298,1.0,0.4963202826022961
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1e-05,1,2.0271536413929425e-05,3.447915554046631,1.0,0.4963202826022961
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,10.0,2,0.6604152917861938,0.6931219696998596,0.9990375360923964,0.5233343117111828
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1.0,2,0.0395153537392616,0.8537498116493225,1.0,0.5312591722923393
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.1,2,0.0012150873662903,1.4712796211242676,1.0,0.4886997358379806
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.01,2,0.0002048483147518,2.2620859146118164,1.0,0.4889932491928382
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.001,2,9.700546797830611e-05,2.6064817905426025,1.0,0.4869386557088347
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.0001,2,8.769034320721403e-05,2.6513431072235107,1.0,0.4866451423539771
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1e-05,2,8.677710866322741e-05,2.6559579372406006,1.0,0.4860581156442618
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,10.0,2,0.6278865337371826,0.6927258968353271,1.0,0.5418256530672145
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1.0,2,0.0200000144541263,0.8158697485923767,1.0,0.5380099794540651
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.1,2,0.0008075255318544,1.2403594255447388,1.0,0.51746404461403
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.01,2,0.0001460300845792,2.0723886489868164,1.0,0.5027883768711476
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.001,2,6.630098505411297e-05,2.4782605171203613,1.0,0.4963310830642794
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.0001,2,5.9472786233527586e-05,2.5305981636047363,1.0,0.4960375697094217
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1e-05,2,5.88100629101973e-05,2.535973310470581,1.0,0.4966245964191371
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,10.0,2,0.5672094821929932,0.6932101249694824,1.0,0.5341943058409158
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1.0,2,0.0112282028421759,0.7917333245277405,1.0,0.5380099794540651
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.1,2,0.0005823356914333,1.0747469663619995,1.0,0.4936894628705606
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.01,2,0.0001068965502781,2.1616628170013428,1.0,0.5022013501614323
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.001,2,4.464252197067253e-05,2.715754270553589,1.0,0.5048429703551511
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.0001,2,3.956122964154929e-05,2.7864632606506348,1.0,0.5036689169357206
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1e-05,2,3.906527126673609e-05,2.7937324047088623,1.0,0.503375403580863
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,10.0,2,0.4625112116336822,0.6919349431991577,1.0,0.5532726739066628
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1.0,2,0.0072522577829658,0.7831882834434509,1.0,0.5139418843557382
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.1,2,0.000460863666376,0.9596503376960754,1.0,0.5036689169357206
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.01,2,7.193278725026175e-05,2.4601314067840576,1.0,0.5001467566774288
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.001,2,2.3955461074365303e-05,3.2889368534088135,1.0,0.4992662166128558
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.0001,2,2.0484112610574812e-05,3.392862319946289,1.0,0.4998532433225712
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1e-05,2,2.0153011064394377e-05,3.4035158157348633,1.0,0.4995597299677135
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,10.0,3,0.6593602299690247,0.6928535103797913,0.9987488960847808,0.536680697534576
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1.0,3,0.0396618284285068,0.8624594211578369,1.0,0.5162357185808779
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.1,3,0.0012125882785767,1.4595626592636108,1.0,0.5
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.01,3,0.000207326709642,2.263390302658081,1.0,0.4906794948887553
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.001,3,9.831423813011496e-05,2.618342876434326,1.0,0.4942874323511725
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.0001,3,8.88895447133109e-05,2.6642637252807617,1.0,0.4957907396271798
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1e-05,3,8.796840120339766e-05,2.6689891815185547,1.0,0.4957907396271798
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,10.0,3,0.6276066899299622,0.6929998397827148,1.0,0.534576067348166
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1.0,3,0.0201110877096653,0.8250030279159546,1.0,0.5246542393265183
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.1,3,0.0008244139607995,1.2529754638671875,1.0,0.494588093806374
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.01,3,0.0001479720231145,2.1532046794891357,1.0,0.4993986770895971
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.001,3,6.716931966366246e-05,2.573239326477051,1.0,0.5003006614552015
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.0001,3,6.025718175806105e-05,2.6274147033691406,1.0,0.4990980156343956
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1e-05,3,5.958235124126077e-05,2.632978677749634,1.0,0.4993986770895971
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,10.0,3,0.5680148005485535,0.6926491856575012,1.0,0.5333734215273602
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1.0,3,0.0112169096246361,0.7961465716362,1.0,0.5276608538785328
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.1,3,0.0005732617573812,1.0777122974395752,1.0,0.5084185207456404
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.01,3,0.0001057852859958,2.203655242919922,1.0,0.4936861094407697
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.001,3,4.418749449541792e-05,2.785247325897217,1.0,0.4930847865303668
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.0001,3,3.914187618647702e-05,2.8591930866241455,1.0,0.4924834636199639
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1e-05,3,3.865891994792037e-05,2.866781234741211,1.0,0.4924834636199639
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,10.0,3,0.4631147384643554,0.6932690739631653,1.0,0.5309681298857486
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1.0,3,0.0073053585365414,0.7641478180885315,1.0,0.5306674684305472
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.1,3,0.0004662440915126,0.95914226770401,1.0,0.5009019843656043
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.01,3,7.2997368988581e-05,2.3957250118255615,1.0,0.5168370414912808
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.001,3,2.4444150767521933e-05,3.1943798065185547,1.0,0.5141310883944679
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.0001,3,2.0916026187478565e-05,3.2947516441345215,1.0,0.5132291040288635
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1e-05,3,2.058106474578381e-05,3.3050475120544434,1.0,0.5132291040288635
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,10.0,4,0.6602667570114136,0.693183183670044,0.999481443069857,0.5308931185944363
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1.0,4,0.0395322702825069,0.8572548627853394,1.0,0.5241581259150805
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.1,4,0.001203253515996,1.4185384511947632,1.0,0.4931185944363104
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.01,4,0.0002022998814936,2.2294702529907227,1.0,0.4969253294289897
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.001,4,9.592169226380064e-05,2.5774295330047607,1.0,0.4951683748169839
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,0.0001,4,8.671326941112056e-05,2.622549533843994,1.0,0.4948755490483162
bbh+gpqa+ifeval+math+musr,0.0,0.001,8,1e-05,4,8.581110887462273e-05,2.627189874649048,1.0,0.4948755490483162
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,10.0,4,0.6283238530158997,0.6929014325141907,1.0,0.5393850658857979
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1.0,4,0.019904276356101,0.8347265124320984,1.0,0.522108345534407
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.1,4,0.0008055428043007,1.252873182296753,1.0,0.4972181551976574
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.01,4,0.0001459652703488,2.104370594024658,1.0,0.4881405563689605
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.001,4,6.62677048239857e-05,2.5185577869415283,1.0,0.4872620790629575
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,0.0001,4,5.944568329141475e-05,2.5719830989837646,1.0,0.4875549048316251
bbh+gpqa+ifeval+math+musr,0.0,0.001,16,1e-05,4,5.878188676433638e-05,2.5774731636047363,1.0,0.4872620790629575
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,10.0,4,0.5673552751541138,0.6927917003631592,1.0,0.5338213762811127
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1.0,4,0.0112535897642374,0.7921015620231628,1.0,0.5294289897510981
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.1,4,0.0005804302636533,1.0952314138412476,1.0,0.4980966325036603
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.01,4,0.0001070940415957,2.099029541015625,1.0,0.5060029282576867
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.001,4,4.468628321774304e-05,2.647827386856079,1.0,0.5036603221083455
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,0.0001,4,3.95856040995568e-05,2.7176554203033447,1.0,0.5024890190336749
bbh+gpqa+ifeval+math+musr,0.0,0.001,32,1e-05,4,3.909425140591338e-05,2.7248284816741943,1.0,0.5019033674963397
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,10.0,4,0.4629800319671631,0.6917150616645813,1.0,0.5531478770131771
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1.0,4,0.0072482251562178,0.7675167918205261,1.0,0.5267935578330893
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.1,4,0.0004613022028934,0.9621121287345886,1.0,0.4983894582723279
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.01,4,7.208862371044233e-05,2.474133014678955,1.0,0.4995607613469985
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.001,4,2.4065784600679763e-05,3.314066171646118,1.0,0.4983894582723279
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,0.0001,4,2.0585435777320527e-05,3.419398307800293,1.0,0.4983894582723279
bbh+gpqa+ifeval+math+musr,0.0,0.001,64,1e-05,4,2.0252566173439845e-05,3.4301862716674805,1.0,0.4983894582723279
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,10.0,0,0.6544415950775146,0.6934021711349487,1.0,0.596045197740113
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,1.0,0,0.031985655426979,0.7168877124786377,1.0,0.5932203389830508
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.1,0,0.0008669814560562,0.7092958092689514,1.0,0.5621468926553672
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.01,0,0.0001493037270847,1.1826434135437012,1.0,0.5621468926553672
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.001,0,6.906112685101107e-05,1.4522918462753296,1.0,0.559322033898305
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.0001,0,6.211580330273136e-05,1.4867433309555054,1.0,0.559322033898305
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,1e-05,0,6.14383679931052e-05,1.4902737140655518,1.0,0.559322033898305
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,10.0,0,0.6175499558448792,0.6936525106430054,1.0,0.5932203389830508
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,1.0,0,0.0165065918117761,0.7017003893852234,1.0,0.5988700564971752
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.1,0,0.000502931070514,0.7072362303733826,1.0,0.4971751412429379
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.01,0,0.0001002477583824,1.33112633228302,1.0,0.5225988700564972
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.001,0,4.418654498294927e-05,1.6991537809371948,1.0,0.53954802259887
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.0001,0,3.939932867069729e-05,1.7457035779953003,1.0,0.53954802259887
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,1e-05,0,3.895325426128693e-05,1.7504796981811523,1.0,0.53954802259887
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,10.0,0,0.5496845245361328,0.6930568218231201,1.0,0.5988700564971752
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,1.0,0,0.0092195179313421,0.7093386650085449,1.0,0.5932203389830508
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.1,0,0.0003038527502212,0.7435223460197449,1.0,0.480225988700565
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.01,0,6.905458576511592e-05,1.8023409843444824,1.0,0.4943502824858757
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.001,0,2.7271347789792344e-05,2.387293815612793,1.0,0.4858757062146893
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.0001,0,2.3919963496155106e-05,2.4605536460876465,1.0,0.4858757062146893
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,1e-05,0,2.3592105208081193e-05,2.46806001663208,1.0,0.4858757062146893
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,10.0,0,0.4395772516727447,0.6934857368469238,1.0,0.596045197740113
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,1.0,0,0.0058232811279594,0.6985991597175598,1.0,0.5988700564971752
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.1,0,0.0002069950860459,0.7337387204170227,1.0,0.5
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.01,0,4.220869959681295e-05,2.345329761505127,1.0,0.4745762711864407
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.001,0,9.26661323319422e-06,3.220036268234253,1.0,0.4717514124293785
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.0001,0,7.377779638773063e-06,3.328436851501465,1.0,0.4745762711864407
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,1e-05,0,7.205883321148576e-06,3.339516878128052,1.0,0.4745762711864407
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,10.0,1,0.6545655727386475,0.6929125785827637,1.0,0.6261398176291794
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,1.0,1,0.0311323925852775,0.718928873538971,1.0,0.6170212765957447
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.1,1,0.0008361880318261,0.7482113242149353,1.0,0.5167173252279635
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.01,1,0.0001431982818758,1.2997746467590332,1.0,0.4954407294832826
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.001,1,6.615080201299861e-05,1.5764563083648682,1.0,0.4984802431610942
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.0001,1,5.948355101281777e-05,1.611979842185974,1.0,0.4984802431610942
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,1e-05,1,5.8843033912125975e-05,1.6156362295150757,1.0,0.4984802431610942
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,10.0,1,0.6175873279571533,0.6928966045379639,1.0,0.6291793313069909
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,1.0,1,0.0161023326218128,0.7181736826896667,1.0,0.6170212765957447
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.1,1,0.0005024797865189,0.751119077205658,1.0,0.5197568389057751
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.01,1,9.813684300752357e-05,1.4699373245239258,1.0,0.4893617021276595
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.001,1,4.309422365622595e-05,1.8592822551727295,1.0,0.4893617021276595
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.0001,1,3.8427031540777534e-05,1.908351182937622,1.0,0.4893617021276595
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,1e-05,1,3.798478792305104e-05,1.9133793115615845,1.0,0.4893617021276595
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,10.0,1,0.5503124594688416,0.692815363407135,1.0,0.6382978723404256
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,1.0,1,0.0093710087239742,0.6881449818611145,1.0,0.6322188449848024
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.1,1,0.0002917110105045,0.7376156449317932,1.0,0.5045592705167173
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.01,1,6.860331632196903e-05,1.8187462091445925,1.0,0.5227963525835866
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.001,1,2.710778971959371e-05,2.357346773147583,1.0,0.5258358662613982
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.0001,1,2.3769902327330783e-05,2.4255330562591553,1.0,0.5258358662613982
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,1e-05,1,2.3452317691408094e-05,2.4325668811798096,1.0,0.5258358662613982
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,10.0,1,0.4395550489425659,0.6931672692298889,1.0,0.6261398176291794
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,1.0,1,0.0058340700343251,0.6852700114250183,1.0,0.6352583586626139
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.1,1,0.0001971737947314,0.7132035493850708,1.0,0.5075987841945289
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.01,1,4.191281914245337e-05,2.414548873901367,1.0,0.4772036474164133
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.001,1,9.253894859284628e-06,3.324507474899292,1.0,0.4802431610942249
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.0001,1,7.378714144579135e-06,3.436957597732544,1.0,0.4802431610942249
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,1e-05,1,7.211262072814861e-06,3.448518991470337,1.0,0.4802431610942249
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,10.0,2,0.6544661521911621,0.6931554675102234,1.0,0.6257142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,1.0,2,0.0316574089229106,0.711431622505188,1.0,0.6228571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.1,2,0.0008645307971164,0.7575783729553223,1.0,0.4657142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.01,2,0.0001480486243963,1.316293716430664,1.0,0.4771428571428571
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.001,2,6.833881343482062e-05,1.579100489616394,1.0,0.4914285714285714
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.0001,2,6.145143561298028e-05,1.6124918460845947,1.0,0.4914285714285714
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,1e-05,2,6.078402293496765e-05,1.6159172058105469,1.0,0.4914285714285714
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,10.0,2,0.6170857548713684,0.693164050579071,1.0,0.6257142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,1.0,2,0.0161675326526165,0.7066275477409363,1.0,0.6114285714285714
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.1,2,0.0005004388513043,0.7683301568031311,1.0,0.4885714285714285
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.01,2,9.807306196307763e-05,1.5590214729309082,1.0,0.4942857142857143
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.001,2,4.326063935877755e-05,1.984533667564392,1.0,0.5057142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.0001,2,3.859317803289741e-05,2.037910223007202,1.0,0.5028571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,1e-05,2,3.814306910498999e-05,2.0434210300445557,1.0,0.5028571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,10.0,2,0.5501455664634705,0.6930336952209473,1.0,0.6285714285714286
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,1.0,2,0.0093211578205227,0.7030419707298279,1.0,0.6285714285714286
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.1,2,0.0002974716189783,0.7493629455566406,1.0,0.48
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.01,2,6.918485451024026e-05,1.7719346284866333,1.0,0.5028571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.001,2,2.7354935809853487e-05,2.332057476043701,1.0,0.5171428571428571
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.0001,2,2.3984495783224705e-05,2.4025304317474365,1.0,0.5171428571428571
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,1e-05,2,2.3669414076721296e-05,2.409773111343384,1.0,0.5171428571428571
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,10.0,2,0.439208835363388,0.6939269304275513,1.0,0.6228571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,1.0,2,0.0059328065253794,0.7022045254707336,1.0,0.6142857142857143
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.1,2,0.0002070772752631,0.7218734622001648,1.0,0.5228571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.01,2,4.293214806239121e-05,2.238147258758545,1.0,0.52
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.001,2,9.585245607013348e-06,3.0732665061950684,1.0,0.5257142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.0001,2,7.63671505410457e-06,3.1765735149383545,1.0,0.5257142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,1e-05,2,7.4727017818077e-06,3.1871399879455566,1.0,0.5257142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,10.0,3,0.6545495986938477,0.6935347318649292,1.0,0.6114285714285714
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,1.0,3,0.0313476510345935,0.7117140293121338,1.0,0.6228571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.1,3,0.0008599683642387,0.7742395997047424,1.0,0.5285714285714286
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.01,3,0.0001465963869122,1.2552213668823242,1.0,0.5314285714285715
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.001,3,6.764482532162219e-05,1.5145699977874756,1.0,0.5228571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,0.0001,3,6.0811325965914875e-05,1.5478909015655518,1.0,0.5228571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,1e-05,3,6.016613406245597e-05,1.5513148307800293,1.0,0.5228571428571429
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,10.0,3,0.6175991296768188,0.6932246685028076,1.0,0.6285714285714286
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,1.0,3,0.0163847059011459,0.7034056782722473,1.0,0.62
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.1,3,0.000501746602822,0.7532393932342529,1.0,0.5057142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.01,3,0.0001001158088911,1.378348708152771,1.0,0.5171428571428571
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.001,3,4.419087781570852e-05,1.7254031896591189,1.0,0.5142857142857142
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,0.0001,3,3.942978582927026e-05,1.7699235677719116,1.0,0.5114285714285715
bbh+gpqa+ifeval+math+musr,0.0,0.0001,16,1e-05,3,3.897186979884282e-05,1.774476170539856,1.0,0.5114285714285715
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,10.0,3,0.550399661064148,0.6930356025695801,1.0,0.6342857142857142
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,1.0,3,0.0091560957953333,0.7000836730003357,1.0,0.6285714285714286
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.1,3,0.0002939746482297,0.7388239502906799,1.0,0.4657142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.01,3,6.75250485073775e-05,1.87535297870636,1.0,0.4714285714285714
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.001,3,2.6582469217828475e-05,2.495033025741577,1.0,0.4742857142857143
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,0.0001,3,2.3297121515497565e-05,2.5727427005767822,1.0,0.4742857142857143
bbh+gpqa+ifeval+math+musr,0.0,0.0001,32,1e-05,3,2.2986274416325617e-05,2.580720901489258,1.0,0.4742857142857143
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,10.0,3,0.4386723041534424,0.6932555437088013,1.0,0.62
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,1.0,3,0.0057386234402656,0.7003310918807983,1.0,0.6285714285714286
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.1,3,0.0002012150071095,0.7097563147544861,1.0,0.4657142857142857
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.01,3,4.129056469537318e-05,2.543652057647705,1.0,0.4371428571428571
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.001,3,9.156869964499492e-06,3.5299665927886963,1.0,0.4371428571428571
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,0.0001,3,7.315004040719941e-06,3.651434898376465,1.0,0.4371428571428571
bbh+gpqa+ifeval+math+musr,0.0,0.0001,64,1e-05,3,7.152001671784092e-06,3.663820505142212,1.0,0.4371428571428571
bbh+gpqa+ifeval+math+musr,0.0,0.0001,8,10.0,4,0.6542924642562866,0.6931029558181763,1.0,0.5870206489675516
