dataset,n_full_obs,mcar_obs_prob,prop_budget,seed,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,29,0.0701978132128715,0.9403254972875226,1.6248868814028394
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,30,0.0701760724186897,0.9462025316455696,1.627765828639722
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,31,0.0701938420534133,0.9452983725135624,1.6259005616616482
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,32,0.0701775997877121,0.9471066907775768,1.6281923842928407
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,33,0.0701832249760627,0.9466546112115732,1.624877377260102
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,34,0.0701808258891105,0.9556962025316456,1.6279530249476155
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,35,0.0702072754502296,0.9534358047016276,1.6260707905661282
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,36,0.0701880902051925,0.9529837251356238,1.6239664793666362
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,37,0.070160299539566,0.953887884267631,1.6298627309133633
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,38,0.0701893791556358,0.9443942133815552,1.6244233344959795
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,39,0.0701676085591316,0.9462025316455696,1.6230173072347605
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,40,0.0702143982052803,0.9556962025316456,1.623471401910912
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,41,0.0701910406351089,0.9484629294755876,1.6249969451212192
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,42,0.0701683685183525,0.9484629294755876,1.6291620748655071
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,43,0.0701639801263809,0.9484629294755876,1.6278939094824951
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,44,0.0701825469732284,0.9430379746835442,1.6252273406590945
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,45,0.070198155939579,0.9561482820976492,1.626199588802763
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,46,0.0701913014054298,0.950271247739602,1.6256850428783198
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,47,0.0701806768774986,0.955244122965642,1.6289353587553888
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,48,0.0701768919825553,0.9525316455696202,1.62447776132237
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,49,0.0701886415481567,0.9439421338155516,1.6278464544087763
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,50,0.0701594948768615,0.9543399638336348,1.6289192337309075
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,51,0.0702005177736282,0.951627486437613,1.6239619850403726
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,52,0.0701568648219108,0.9466546112115732,1.6268803995622945
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,53,0.0701595395803451,0.951627486437613,1.6251831302328694
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,54,0.0701866596937179,0.9507233273056056,1.623839774628762
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,55,0.0701905712485313,0.9511754068716094,1.625414629794574
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,56,0.0701670721173286,0.9349005424954792,1.621708844275085
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,57,0.0701800361275672,0.9412296564195298,1.624538689744697
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,58,0.0701599493622779,0.9534358047016276,1.6298545973130834
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,59,0.0701788216829299,0.9462025316455696,1.627399649921031
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,60,0.0701729133725166,0.9421338155515372,1.6244294804099026
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,61,0.0701908096671104,0.9443942133815552,1.6286899495870768
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,62,0.0701900720596313,0.9489150090415912,1.6249681824919453
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,63,0.0701987445354461,0.9579566003616636,1.6235866225845348
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,64,0.0701948702335357,0.9439421338155516,1.6260954690952651
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,65,0.0701633244752883,0.9561482820976492,1.6235036941048588
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,66,0.0701866820454597,0.9443942133815552,1.6255647241948468
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,67,0.0701941177248954,0.9520795660036168,1.626083502339166
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,68,0.0702014714479446,0.9471066907775768,1.6239554616149332
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,69,0.0701877921819686,0.9529837251356238,1.6263351864428714
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,70,0.0701882690191268,0.9475587703435804,1.6286081764546743
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,71,0.0701894760131836,0.9466546112115732,1.6260278529061987
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,72,0.0701899081468582,0.953887884267631,1.6269481483004726
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,73,0.0701738744974136,0.9484629294755876,1.6265621849268463
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,74,0.0701843053102493,0.948010849909584,1.6270619425702144
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,75,0.0701868459582328,0.9520795660036168,1.625851921810677
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,76,0.0701520517468452,0.950271247739602,1.6296008544540983
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,77,0.0701958015561103,0.95750452079566,1.6257261528366425
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,78,0.0701728165149688,0.9448462929475588,1.6256033674994284
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,79,0.0701941847801208,0.9498191681735986,1.6241854990172782
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,80,0.0701737627387046,0.9507233273056056,1.6256109688293416
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,81,0.070160686969757,0.9452983725135624,1.6246142349923753
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,82,0.0701862648129463,0.9498191681735986,1.6270496278533737
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,83,0.0701795890927314,0.9439421338155516,1.6232708981237611
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,84,0.0701733827590942,0.9493670886075948,1.624500039251901
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,85,0.0701798051595687,0.950271247739602,1.6301201780191725
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,86,0.0701630413532257,0.950271247739602,1.6286545528413172
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,87,0.0701757818460464,0.9439421338155516,1.6263413466979944
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,88,0.0701760724186897,0.9489150090415912,1.626085258414536
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,89,0.0701803192496299,0.950271247739602,1.6234032233824969
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,90,0.0701914876699447,0.948010849909584,1.6271088867734333
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,91,0.0701876729726791,0.940777576853526,1.625319880954151
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,92,0.07021114975214,0.9556962025316456,1.62553278835276
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,93,0.0701802670955658,0.9529837251356238,1.6270260177610645
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,94,0.070173479616642,0.951627486437613,1.6284163733868129
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,95,0.0701983794569969,0.9475587703435804,1.6243271211384067
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,96,0.0701758340001106,0.9525316455696202,1.621938809019319
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,97,0.0701849088072776,0.943490054249548,1.6246673473171889
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,98,0.0701820999383926,0.951627486437613,1.623704191565917
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.075,99,0.0701849684119224,0.9421338155515372,1.6253929044420596
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,0,0.0607888735830783,0.9462025316455696,1.581989497021219
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,1,0.0607989579439163,0.9547920433996384,1.581860831241414
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,2,0.0608154982328414,0.9570524412296564,1.5800951605092812
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,3,0.0608056969940662,0.940777576853526,1.5846271966926584
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,4,0.0608276724815368,0.9543399638336348,1.5846876734926538
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,5,0.0607993490993976,0.9529837251356238,1.5836584390422337
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,6,0.060806855559349,0.9507233273056056,1.5801965513056047
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,7,0.0608202442526817,0.9520795660036168,1.5839935148350917
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,8,0.0608237348496913,0.955244122965642,1.5808895916003713
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,9,0.0607962235808372,0.9439421338155516,1.5792328905125226
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,10,0.060799591243267,0.9507233273056056,1.5807112952250135
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,11,0.0608050674200058,0.9421338155515372,1.5813124488167034
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,12,0.0608169399201869,0.9507233273056056,1.581859750083656
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,13,0.0607944168150424,0.9466546112115732,1.5855989117571605
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,14,0.0607994347810745,0.9466546112115732,1.5796697724892625
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,15,0.0608137734234333,0.9579566003616636,1.5810753888681164
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,16,0.0607861466705799,0.9561482820976492,1.5810360788943227
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,17,0.0607960820198059,0.9511754068716094,1.583523906264334
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,18,0.0608211606740951,0.9439421338155516,1.5793181473728515
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,19,0.0608026906847953,0.9484629294755876,1.5830344617800207
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,20,0.0607898570597171,0.9439421338155516,1.58543243334211
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,21,0.060802336782217,0.9556962025316456,1.58444910982261
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,22,0.0608034133911132,0.948010849909584,1.581798533178886
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,23,0.0607757307589054,0.9394213381555152,1.5842346214796088
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,24,0.0607776343822479,0.9493670886075948,1.5850171282904222
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,25,0.0607794001698493,0.9430379746835442,1.5814493662664162
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,26,0.0608015730977058,0.9484629294755876,1.582660365852663
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,27,0.0607830584049224,0.9416817359855334,1.5822749436263062
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,28,0.0608104839920997,0.9489150090415912,1.581857227333307
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,29,0.0608114227652549,0.9421338155515372,1.5808587035997756
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,30,0.0607985705137252,0.951627486437613,1.5820890723222298
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,31,0.0608105324208736,0.9511754068716094,1.5808054802411886
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,32,0.060808565467596,0.9448462929475588,1.5833202617584583
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,33,0.0608067326247692,0.948010849909584,1.5795936714601448
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,34,0.0607963688671588,0.9466546112115732,1.5842788916111317
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,35,0.0608241073787212,0.9475587703435804,1.582255431203796
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,36,0.0607963688671588,0.9484629294755876,1.5818969164901278
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,37,0.0607932657003402,0.945750452079566,1.5843326484862876
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,38,0.0608042329549789,0.9462025316455696,1.5819386699193578
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,39,0.0607909634709358,0.9498191681735986,1.5804391547560142
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,40,0.0608179345726966,0.9561482820976492,1.580120093560854
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,41,0.0608054772019386,0.9525316455696202,1.582369588435222
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,42,0.0607847534120082,0.943490054249548,1.5845946531486805
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,43,0.0607864372432231,0.9498191681735986,1.5828807848945627
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,44,0.0608034208416938,0.9475587703435804,1.5811965478576044
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,45,0.0608038753271102,0.9534358047016276,1.5826114275539542
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,46,0.0608028881251812,0.9484629294755876,1.5810187110816838
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,47,0.0608042068779468,0.9525316455696202,1.582457286867832
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,48,0.0607990138232708,0.9543399638336348,1.580719749989955
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,49,0.0608063451945781,0.951627486437613,1.5821554903670767
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,50,0.0607859678566455,0.950271247739602,1.5829761685335118
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,51,0.0608111545443534,0.948010849909584,1.5811024966482026
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,52,0.0607798844575881,0.943490054249548,1.5831085898933743
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,53,0.0607727244496345,0.950271247739602,1.5821456187108327
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,54,0.0608032010495662,0.950271247739602,1.5795011869827074
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,55,0.0608126856386661,0.9547920433996384,1.581703861622302
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,56,0.0607954189181327,0.9448462929475588,1.57853214740691
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,57,0.0607886165380477,0.9421338155515372,1.581485557541635
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,58,0.0607911013066768,0.9529837251356238,1.5846497304756844
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,59,0.0607933476567268,0.9484629294755876,1.583799305084023
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,60,0.0607983283698558,0.945750452079566,1.5806416879903238
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,61,0.0608085095882415,0.9511754068716094,1.5833163880721497
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,62,0.0608057789504528,0.945750452079566,1.5801705652744669
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,63,0.060796245932579,0.951627486437613,1.5800948941441628
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,64,0.0608172453939914,0.940777576853526,1.5821880919241853
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,65,0.060787346214056,0.945750452079566,1.580422312741585
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,66,0.0607940815389156,0.939873417721519,1.5823060713162225
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,67,0.0608003102242946,0.9529837251356238,1.5822207987190697
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,68,0.0608204863965511,0.9471066907775768,1.5799684096685802
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,69,0.0608033239841461,0.9588607594936708,1.5808647766309225
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,70,0.0608082488179206,0.9529837251356238,1.582737375505839
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,71,0.0608179531991481,0.9430379746835442,1.5821389374265946
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,72,0.0608094073832035,0.9556962025316456,1.5832314023397045
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,73,0.0607975423336029,0.945750452079566,1.580547902799972
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,74,0.060800950974226,0.9507233273056056,1.581120381411022
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,75,0.0608111582696437,0.9525316455696202,1.5804325257278578
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,76,0.0607924163341522,0.9511754068716094,1.5851116194762025
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,77,0.0608125887811183,0.9534358047016276,1.5807121282445238
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,78,0.0607892088592052,0.9412296564195298,1.5819927035896553
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,79,0.0608111657202243,0.9484629294755876,1.5810649415847677
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,80,0.0607881061732769,0.9466546112115732,1.5817871062327935
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,81,0.0607806146144866,0.9462025316455696,1.5798629164319817
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,82,0.060798805207014,0.9507233273056056,1.5830372816607676
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,83,0.0607985481619834,0.9493670886075948,1.5800642650462597
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,84,0.0607928596436977,0.9484629294755876,1.5809233057204684
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,85,0.0607928112149238,0.9430379746835442,1.5841443859136146
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,86,0.0607847794890403,0.9579566003616636,1.5847367919148754
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,87,0.0607977770268917,0.951627486437613,1.5808438457043021
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,88,0.0607987158000469,0.951627486437613,1.581341734507911
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,89,0.0608140416443347,0.9430379746835442,1.5789411983749535
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,90,0.0608023032546043,0.9471066907775768,1.5831230910101375
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,91,0.0608157403767108,0.9448462929475588,1.580529510619976
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,92,0.0608256310224533,0.9443942133815552,1.581882202604282
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,93,0.0607990399003028,0.9452983725135624,1.5817283360448477
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,94,0.0608016140758991,0.9520795660036168,1.5840253003533868
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,95,0.0608119666576385,0.9529837251356238,1.5791625735987609
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,96,0.0607906654477119,0.948010849909584,1.5800137067051523
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,97,0.0608037114143371,0.9507233273056056,1.580036507863499
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,98,0.0608085244894027,0.9471066907775768,1.5801935999027847
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.1,99,0.0608118623495101,0.9507233273056056,1.5804350514485108
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,0,0.0543886981904506,0.9452983725135624,1.536993269181322
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,1,0.0543964318931102,0.950271247739602,1.5372500736473325
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,2,0.0544015504419803,0.9511754068716094,1.536831096529621
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,3,0.0544006265699863,0.9421338155515372,1.5391728887883869
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,4,0.0544123463332653,0.9547920433996384,1.5408396642103153
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,5,0.0543930940330028,0.950271247739602,1.5396845396753502
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,6,0.0544008389115333,0.9498191681735986,1.536073065798199
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,7,0.0544114373624324,0.9511754068716094,1.5382712406193297
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,8,0.0544042214751243,0.9498191681735986,1.5368119363170991
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,9,0.0543884336948394,0.9498191681735986,1.5358848095910926
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,10,0.0543937422335147,0.9425858951175408,1.537250273727095
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,11,0.0544005893170833,0.9439421338155516,1.5380775446506527
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,12,0.0543930642306804,0.9466546112115732,1.5369764584372494
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,13,0.0543887838721275,0.9547920433996384,1.541105497222565
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,14,0.0543931350111961,0.9475587703435804,1.5363455609749561
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,15,0.0543981604278087,0.9520795660036168,1.537281100085046
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,16,0.0543765015900135,0.945750452079566,1.5392392443324934
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,17,0.0543951988220214,0.9466546112115732,1.538712002425616
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,18,0.0544069185853004,0.9462025316455696,1.5354928911902406
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,19,0.0543987639248371,0.9525316455696202,1.5393207767092172
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,20,0.0543839670717716,0.943490054249548,1.5404275156208116
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,21,0.0543972626328468,0.9547920433996384,1.5393928290530114
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,22,0.0543977543711662,0.948010849909584,1.5372446140483944
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,23,0.0543849058449268,0.9462025316455696,1.5401451438873686
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,24,0.0543828941881656,0.9466546112115732,1.540148910579884
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,25,0.0543744675815105,0.9511754068716094,1.5375093717912192
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,26,0.054392747581005,0.9466546112115732,1.5383076714786204
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,27,0.0543754808604717,0.9466546112115732,1.5380311360859964
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,28,0.0543945841491222,0.945750452079566,1.5371799308067922
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,29,0.0544071793556213,0.9358047016274864,1.5369612795777134
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,30,0.0543997101485729,0.9511754068716094,1.5356785223015383
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,31,0.0544046945869922,0.9475587703435804,1.53752481373775
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,32,0.0543957613408565,0.9507233273056056,1.5390886504695114
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,33,0.054395206272602,0.9471066907775768,1.5367559077958457
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,34,0.0543921925127506,0.9498191681735986,1.5390329960708442
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,35,0.0544118136167526,0.9484629294755876,1.5370865223233756
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,36,0.0543839372694492,0.9520795660036168,1.5387701015891222
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,37,0.0543915517628192,0.9529837251356238,1.539663413703444
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,38,0.0544003657996654,0.9489150090415912,1.5368888618342529
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,39,0.0543813742697238,0.9543399638336348,1.5360346535268274
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,40,0.0544082149863243,0.9507233273056056,1.5368185672767718
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,41,0.0543951466679573,0.9475587703435804,1.538133589202347
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,42,0.0543863885104656,0.939873417721519,1.5404522138656318
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,43,0.0543820336461067,0.9507233273056056,1.5390518716140422
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,44,0.0543927289545536,0.9416817359855334,1.5380100707201685
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,45,0.0544019155204296,0.9534358047016276,1.5383826934994775
bbh+gpqa+ifeval+math+musr,0.0,1e-05,0.125,46,0.0544026307761669,0.9507233273056056,1.5369975673731788
