dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,N_B,N_labels,mean_width,coverage,ess_multiplier
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,26,1675,1626.1112060546875,0.0252881422638893,0.9439421338155516,4.791624113813778
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,27,1675,1625.79931640625,0.0253423247486352,0.945750452079566,4.767398879195043
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,28,1675,1625.112548828125,0.0253139194101095,0.9452983725135624,4.777759262455444
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,29,1675,1626.1533203125,0.0253924112766981,0.9507233273056056,4.749426583468189
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,30,1675,1625.510498046875,0.0253938138484954,0.9543399638336348,4.74738098726067
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,31,1675,1625.7528076171875,0.0253445468842983,0.9466546112115732,4.769178035887956
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,32,1675,1625.381103515625,0.0254044365137815,0.9534358047016276,4.74798487937329
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,33,1675,1626.4647216796875,0.02530431561172,0.9498191681735986,4.780821952199903
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,34,1675,1626.125732421875,0.0253943409770727,0.9547920433996384,4.753049556989874
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,35,1675,1625.6239013671875,0.0253824815154075,0.955244122965642,4.754073205817385
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,36,1675,1626.717041015625,0.0253611467778682,0.9448462929475588,4.766542059232164
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,37,1675,1626.1519775390625,0.0253592245280742,0.9498191681735986,4.769225933721089
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,38,1675,1626.06787109375,0.0254086051136255,0.9466546112115732,4.745076022115987
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,39,1675,1625.79931640625,0.025335606187582,0.9471066907775768,4.767291540293363
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,40,1675,1626.1329345703125,0.0253621079027652,0.9624773960216998,4.761197588618474
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,41,1675,1625.97021484375,0.0253828596323728,0.9484629294755876,4.75587222872209
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,42,1675,1626.882080078125,0.0253665409982204,0.9525316455696202,4.768868601531116
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,43,1675,1626.5172119140625,0.0253505129367113,0.9556962025316456,4.766962395662192
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,44,1675,1626.0814208984375,0.025332598015666,0.9507233273056056,4.773998804519441
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,45,1675,1625.5543212890625,0.0253922902047634,0.9452983725135624,4.749015313806262
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,46,1675,1626.09228515625,0.0253839269280433,0.9466546112115732,4.751592986364499
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,47,1675,1625.486083984375,0.0254047662019729,0.9511754068716094,4.74327385294336
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,48,1675,1626.03173828125,0.0253322515636682,0.9493670886075948,4.769922349423824
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,49,1675,1625.9923095703125,0.0253495052456855,0.953887884267631,4.769365655977036
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,50,1675,1626.131591796875,0.0253309439867734,0.9462025316455696,4.774574075931026
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,51,1675,1626.114013671875,0.0253633726388216,0.9529837251356238,4.761560519066074
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,52,1675,1626.1085205078125,0.025357611477375,0.9484629294755876,4.767541471510777
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,53,1675,1626.29931640625,0.0253744143992662,0.9570524412296564,4.754386674519574
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,54,1675,1626.09130859375,0.0253699067980051,0.943490054249548,4.752281016268182
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,55,1675,1625.9783935546875,0.0253402907401323,0.9489150090415912,4.7693032729190605
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,56,1675,1626.5203857421875,0.0253797378391027,0.9425858951175408,4.754443086328389
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,57,1675,1625.8128662109375,0.0253825429826974,0.953887884267631,4.75251747979669
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,58,1675,1625.8612060546875,0.0253734644502401,0.9421338155515372,4.766068385523226
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,59,1675,1625.7576904296875,0.0253725685179233,0.9511754068716094,4.759759163301799
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,60,1675,1626.20751953125,0.025342546403408,0.9448462929475588,4.769790384278923
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,61,1675,1625.5986328125,0.0253925081342458,0.9489150090415912,4.757162789589875
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,62,1675,1626.6031494140625,0.0253347549587488,0.9452983725135624,4.766601239402549
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,63,1675,1626.065185546875,0.0253152623772621,0.9376130198915008,4.780061310577075
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,64,1675,1626.34228515625,0.0253776889294385,0.9425858951175408,4.75869101470312
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,65,1675,1626.3291015625,0.02534013800323,0.9430379746835442,4.766210440351864
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,66,1675,1626.3291015625,0.0252985768020153,0.955244122965642,4.789398771164754
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,67,1675,1625.9434814453125,0.0253264680504798,0.9443942133815552,4.773662854522781
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,68,1675,1626.3717041015625,0.0253143589943647,0.945750452079566,4.774593996922744
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,69,1675,1625.923583984375,0.0254003684967756,0.948010849909584,4.743820723492097
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,70,1675,1626.31201171875,0.0253646597266197,0.9425858951175408,4.765637996421022
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,71,1675,1626.6044921875,0.0253843199461698,0.95750452079566,4.755919037111194
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,72,1675,1626.619873046875,0.0253767352551221,0.9493670886075948,4.761044676546731
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,73,1675,1625.8671875,0.0254012327641248,0.9556962025316456,4.743361845948687
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,74,1675,1625.2088623046875,0.0253658033907413,0.9466546112115732,4.762181723629778
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,75,1675,1626.01953125,0.0253255665302276,0.9489150090415912,4.778765086358375
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,76,1675,1626.235595703125,0.0254197251051664,0.9489150090415912,4.745137772741336
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,77,1675,1626.890625,0.0253834147006273,0.9475587703435804,4.750939573546201
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,78,1675,1625.997314453125,0.025393171235919,0.951627486437613,4.749235024079698
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,79,1675,1626.46337890625,0.0253522619605064,0.9606690777576852,4.7649259851716
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,80,1675,1626.308349609375,0.0253734122961759,0.9498191681735986,4.756964430292665
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,81,1675,1625.8824462890625,0.0253770183771848,0.9507233273056056,4.752539228568276
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,82,1675,1625.400634765625,0.0253579504787921,0.950271247739602,4.764187006857862
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,83,1675,1625.8187255859375,0.0253748521208763,0.9493670886075948,4.75836830769994
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,84,1675,1626.2586669921875,0.0253388211131095,0.9416817359855334,4.766668630992568
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,85,1675,1625.91552734375,0.0254106484353542,0.9489150090415912,4.747845306888121
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,86,1675,1626.5963134765625,0.0254003424197435,0.938517179023508,4.753553990732157
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,87,1675,1625.36083984375,0.0253620836883783,0.9534358047016276,4.763914043230845
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,88,1675,1626.51318359375,0.0253924690186977,0.9452983725135624,4.749724712331023
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,89,1675,1626.1297607421875,0.0253615379333496,0.9507233273056056,4.761076339252891
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,90,1675,1625.868896484375,0.0253301560878753,0.9462025316455696,4.774017592309141
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,91,1675,1625.766357421875,0.025329366326332,0.9561482820976492,4.7777602555673
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,92,1675,1626.2685546875,0.0253745838999748,0.9511754068716094,4.75749089845429
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,93,1675,1625.79345703125,0.0254231840372085,0.9443942133815552,4.740873290221647
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,94,1675,1625.9444580078125,0.0253859777003526,0.948010849909584,4.7545440166968165
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,95,1675,1626.076416015625,0.0253279618918895,0.950271247739602,4.774855714933373
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,96,1675,1625.7034912109375,0.0253070648759603,0.9371609403254972,4.776790101831502
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,97,1675,1626.6907958984375,0.0253217089921236,0.953887884267631,4.775262559721082
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,98,1675,1625.71435546875,0.0253183115273714,0.9443942133815552,4.7766464922727705
bbh+gpqa+ifeval+math+musr,,1.0,0.175,0.5,99,1675,1625.85986328125,0.0253589581698179,0.9493670886075948,4.768048072684838
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,0,1914,1858.9312744140625,0.0229066982865333,0.9511754068716094,4.9553784872369455
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,1,1914,1858.6297607421875,0.0229253619909286,0.9471066907775768,4.947649491021749
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,2,1914,1858.1053466796875,0.0228613652288913,0.9439421338155516,4.974269148591832
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,3,1914,1858.7491455078125,0.0228394716978073,0.950271247739602,4.991116587546429
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,4,1914,1858.39697265625,0.02295439876616,0.945750452079566,4.940543057258285
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,5,1914,1858.6361083984375,0.0228948313742876,0.9462025316455696,4.962195560344021
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,6,1914,1858.637451171875,0.0228514485061168,0.9489150090415912,4.97895042630229
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,7,1914,1858.93896484375,0.0229030195623636,0.951627486437613,4.96031288250608
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,8,1914,1858.894287109375,0.0229416768997907,0.9466546112115732,4.938391166122221
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,9,1914,1858.927734375,0.0229087583720684,0.950271247739602,4.947310102211448
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,10,1914,1857.857666015625,0.0228925719857215,0.9466546112115732,4.960028102684434
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,11,1914,1858.211181640625,0.0228892378509044,0.9484629294755876,4.9609417589283575
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,12,1914,1858.406494140625,0.0228979997336864,0.9421338155515372,4.958774589907969
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,13,1914,1858.9322509765625,0.0228981766849756,0.9353526220614828,4.964759278028556
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,14,1914,1858.0615234375,0.0228658895939588,0.9493670886075948,4.968304058690713
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,15,1914,1858.3504638671875,0.0228900052607059,0.9556962025316456,4.958734564227388
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,16,1914,1858.5321044921875,0.0229168441146612,0.9443942133815552,4.9523576148524855
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,17,1914,1858.790283203125,0.0229206923395395,0.9507233273056056,4.951387007261865
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,18,1914,1857.65380859375,0.0229150839149951,0.9498191681735986,4.947650886761917
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,19,1914,1858.5565185546875,0.0229507945477962,0.9326401446654612,4.938305350775427
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,20,1914,1858.2618408203125,0.0229386482387781,0.9547920433996384,4.945589878329148
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,21,1914,1859.15966796875,0.0229486599564552,0.9484629294755876,4.9379802141813895
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,22,1914,1858.5994873046875,0.0229084156453609,0.9439421338155516,4.955688927121058
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,23,1914,1859.6090087890625,0.0229262560606002,0.9566003616636528,4.9517895905496605
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,24,1914,1858.5267333984375,0.0229355730116367,0.9466546112115732,4.944735872973122
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,25,1914,1858.0728759765625,0.0228976514190435,0.9425858951175408,4.958159591723859
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,26,1914,1858.705322265625,0.022870697081089,0.9443942133815552,4.969369723626232
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,27,1914,1857.966552734375,0.0228743981570005,0.9529837251356238,4.965834493503442
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,28,1914,1857.8983154296875,0.0228967852890491,0.9448462929475588,4.9578507198942265
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,29,1914,1858.3531494140625,0.0229161400347948,0.9529837251356238,4.950624629257359
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,30,1914,1857.8616943359375,0.022939559072256,0.9471066907775768,4.938992669045751
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,31,1914,1858.156005859375,0.022905696183443,0.9498191681735986,4.956883822683023
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,32,1914,1858.2496337890625,0.0229613296687603,0.9511754068716094,4.931577489862132
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,33,1914,1858.4832763671875,0.0228500459343194,0.9466546112115732,4.973676325025284
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,34,1914,1858.516357421875,0.0229437127709388,0.9534358047016276,4.941592537916365
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,35,1914,1858.15966796875,0.022945562377572,0.9507233273056056,4.936743356251995
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,36,1914,1859.60498046875,0.0229129306972026,0.9484629294755876,4.95495416767619
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,37,1914,1858.5452880859375,0.0229252856224775,0.9466546112115732,4.9533414613603135
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,38,1914,1858.525390625,0.0229457188397645,0.9416817359855334,4.9366190368594465
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,39,1914,1858.3680419921875,0.0228833593428134,0.9448462929475588,4.958441402665498
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,40,1914,1858.186767578125,0.0229056719690561,0.955244122965642,4.955007246039698
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,41,1914,1858.2830810546875,0.0229273997247219,0.9547920433996384,4.946592983560555
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,42,1914,1859.2315673828125,0.0229432098567485,0.9466546112115732,4.9476323205411274
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,43,1914,1858.868896484375,0.0229199063032865,0.9529837251356238,4.949783868508403
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,44,1914,1858.2396240234375,0.022880109027028,0.9498191681735986,4.966524495611922
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,45,1914,1857.9417724609375,0.0229504704475402,0.9570524412296564,4.9341510931032015
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,46,1914,1858.232421875,0.0229309927672147,0.9471066907775768,4.941926470589635
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,47,1914,1857.5615234375,0.0229209493845701,0.9529837251356238,4.94506045325938
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,48,1914,1858.1116943359375,0.0228993482887744,0.9484629294755876,4.955566100279337
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,49,1914,1858.1419677734375,0.0228979270905256,0.9570524412296564,4.959792971512505
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,50,1914,1858.4322509765625,0.0228808037936687,0.9475587703435804,4.9672853070702745
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,51,1914,1858.5439453125,0.0229339022189378,0.9579566003616636,4.9423538822317585
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,52,1914,1858.326904296875,0.0229384396225214,0.950271247739602,4.946123359432604
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,53,1914,1858.3197021484375,0.0229029264301061,0.948010849909584,4.953070041087081
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,54,1914,1858.2071533203125,0.0229145493358373,0.9484629294755876,4.943929967408987
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,55,1914,1858.509521484375,0.0228877067565917,0.9443942133815552,4.963102962782343
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,56,1914,1858.7943115234375,0.0229142382740974,0.9430379746835442,4.949787521598285
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,57,1914,1858.429931640625,0.0229240134358406,0.955244122965642,4.9469701062614995
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,58,1914,1858.4715576171875,0.0229518543928861,0.9452983725135624,4.940937116786
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,59,1914,1858.5150146484375,0.0229289717972278,0.9466546112115732,4.945920484359417
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,60,1914,1858.064697265625,0.022878099232912,0.9416817359855334,4.969252525368788
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,61,1914,1858.0262451171875,0.0229338370263576,0.9484629294755876,4.9488047799890245
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,62,1914,1858.809326171875,0.0228898636996746,0.9452983725135624,4.955893386704479
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,63,1914,1858.3544921875,0.0228994563221931,0.9367088607594936,4.958648747761931
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,64,1914,1859.015380859375,0.0229320209473371,0.948010849909584,4.946032989108767
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,65,1914,1858.4747314453125,0.0228962861001491,0.9489150090415912,4.953010686596398
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,66,1914,1858.37890625,0.0228654388338327,0.9443942133815552,4.9755811049591925
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,67,1914,1858.732421875,0.0229188669472932,0.9489150090415912,4.948812386866739
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,68,1914,1858.571044921875,0.0228903982788324,0.9416817359855334,4.956287245006991
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,69,1914,1858.32421875,0.0229216236621141,0.9452983725135624,4.94630559118158
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,70,1914,1858.5968017578125,0.0229176972061395,0.9471066907775768,4.954256481427587
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,71,1914,1859.0850830078125,0.0229432694613933,0.959764918625678,4.940383116956802
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,72,1914,1859.0426025390625,0.0229339823126792,0.948010849909584,4.946475951319265
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,73,1914,1858.058837890625,0.0229589827358722,0.9593128390596743,4.92745693311453
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,74,1914,1857.5638427734375,0.0229053851217031,0.9493670886075948,4.953990283879094
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,75,1914,1858.3160400390625,0.0228881947696208,0.9493670886075948,4.9640400743653785
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,76,1914,1858.838623046875,0.0229620896279811,0.9525316455696202,4.933371834894271
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,77,1914,1859.2008056640625,0.022922109812498,0.9493670886075948,4.945842055054818
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,78,1914,1858.595458984375,0.0229457505047321,0.9466546112115732,4.936414231313856
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,79,1914,1858.62939453125,0.022899080067873,0.961121157323689,4.956946915744159
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,80,1914,1858.424560546875,0.0229357983916997,0.9507233273056056,4.941419012631421
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,81,1914,1858.2451171875,0.0229345709085464,0.9493670886075948,4.937943539432184
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,82,1914,1857.8916015625,0.0229095891118049,0.948010849909584,4.95435021491258
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,83,1914,1858.265869140625,0.0229158829897642,0.948010849909584,4.95089339718988
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,84,1914,1858.4715576171875,0.0229175146669149,0.9471066907775768,4.94628903654098
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,85,1914,1858.1217041015625,0.0229591708630323,0.9547920433996384,4.933945053880194
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,86,1914,1859.0606689453125,0.0229768604040145,0.939873417721519,4.929053027595143
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,87,1914,1857.65966796875,0.0228937100619077,0.9430379746835442,4.961275278216517
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,88,1914,1859.0819091796875,0.0229337569326162,0.950271247739602,4.9434118062739705
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,89,1914,1858.107666015625,0.0229073893278837,0.948010849909584,4.950920273505061
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,90,1914,1858.1162109375,0.0229052901268005,0.9443942133815552,4.956203588950195
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,91,1914,1858.4354248046875,0.0229010730981826,0.959764918625678,4.9619670281931
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,92,1914,1858.8961181640625,0.0229351613670587,0.9471066907775768,4.941720232012329
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,93,1914,1858.36572265625,0.0229602735489606,0.9371609403254972,4.932808797569412
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,94,1914,1858.3341064453125,0.0229356363415718,0.9556962025316456,4.942427637494474
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,95,1914,1858.272216796875,0.0229045934975147,0.9507233273056056,4.953565279175221
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,96,1914,1858.40380859375,0.0228857118636369,0.9443942133815552,4.9541643493812915
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,97,1914,1859.320556640625,0.0229115299880504,0.9547920433996384,4.94806175475578
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,98,1914,1858.1844482421875,0.022870497778058,0.9462025316455696,4.965153679052608
bbh+gpqa+ifeval+math+musr,,1.0,0.2,0.5,99,1914,1858.2581787109375,0.0229280870407819,0.951627486437613,4.949601911587355
bbh+gpqa+ifeval+math+musr,,1.0,0.225,0.5,0,2154,2091.381103515625,0.0208826977759599,0.9493670886075948,5.130279974007189
